county_name,Year,Series,Permits
Douglas,2009,Small Multi-Family Permits (2-4 units),0.0
Douglas,2010,Small Multi-Family Permits (2-4 units),0.0
Douglas,2011,Small Multi-Family Permits (2-4 units),0.0
Douglas,2012,Small Multi-Family Permits (2-4 units),0.0
Douglas,2013,Small Multi-Family Permits (2-4 units),0.0
Douglas,2014,Small Multi-Family Permits (2-4 units),0.0
Douglas,2015,Small Multi-Family Permits (2-4 units),0.0
Douglas,2016,Small Multi-Family Permits (2-4 units),0.0
Douglas,2017,Small Multi-Family Permits (2-4 units),0.0
Douglas,2018,Small Multi-Family Permits (2-4 units),0.0
Douglas,2019,Small Multi-Family Permits (2-4 units),0.0
Douglas,2020,Small Multi-Family Permits (2-4 units),0.0
Douglas,2021,Small Multi-Family Permits (2-4 units),0.0
Douglas,2022,Small Multi-Family Permits (2-4 units),0.0
Douglas,2023,Small Multi-Family Permits (2-4 units),0.0
Douglas,1980,Small Multi-Family Permits (2-4 units),0.0
Douglas,1981,Small Multi-Family Permits (2-4 units),0.0
Douglas,1982,Small Multi-Family Permits (2-4 units),0.0
Douglas,1983,Small Multi-Family Permits (2-4 units),0.0
Douglas,1984,Small Multi-Family Permits (2-4 units),4.0
Douglas,1985,Small Multi-Family Permits (2-4 units),3.0
Douglas,1986,Small Multi-Family Permits (2-4 units),0.0
Douglas,1987,Small Multi-Family Permits (2-4 units),0.0
Douglas,1988,Small Multi-Family Permits (2-4 units),0.0
Douglas,1989,Small Multi-Family Permits (2-4 units),24.0
Douglas,1990,Small Multi-Family Permits (2-4 units),0.0
Douglas,1991,Small Multi-Family Permits (2-4 units),0.0
Douglas,1992,Small Multi-Family Permits (2-4 units),0.0
Douglas,1993,Small Multi-Family Permits (2-4 units),0.0
Douglas,1994,Small Multi-Family Permits (2-4 units),0.0
Douglas,1995,Small Multi-Family Permits (2-4 units),0.0
Douglas,1996,Small Multi-Family Permits (2-4 units),0.0
Douglas,1997,Small Multi-Family Permits (2-4 units),0.0
Douglas,1998,Small Multi-Family Permits (2-4 units),0.0
Douglas,1999,Small Multi-Family Permits (2-4 units),12.0
Douglas,2000,Small Multi-Family Permits (2-4 units),7.0
Douglas,2001,Small Multi-Family Permits (2-4 units),0.0
Douglas,2002,Small Multi-Family Permits (2-4 units),0.0
Douglas,2003,Small Multi-Family Permits (2-4 units),0.0
Douglas,2004,Small Multi-Family Permits (2-4 units),0.0
Douglas,2005,Small Multi-Family Permits (2-4 units),0.0
Douglas,2006,Small Multi-Family Permits (2-4 units),0.0
Douglas,2007,Small Multi-Family Permits (2-4 units),0.0
Douglas,2008,Small Multi-Family Permits (2-4 units),0.0
Douglas,2009,Small Multi-Family Permits (2-4 units),0.0
Douglas,2010,Small Multi-Family Permits (2-4 units),0.0
Douglas,2011,Small Multi-Family Permits (2-4 units),0.0
Douglas,2012,Small Multi-Family Permits (2-4 units),0.0
Douglas,2013,Small Multi-Family Permits (2-4 units),0.0
Douglas,2014,Small Multi-Family Permits (2-4 units),0.0
Douglas,2015,Small Multi-Family Permits (2-4 units),0.0
Douglas,2016,Small Multi-Family Permits (2-4 units),0.0
Douglas,2017,Small Multi-Family Permits (2-4 units),0.0
Douglas,2018,Small Multi-Family Permits (2-4 units),0.0
Douglas,2019,Small Multi-Family Permits (2-4 units),0.0
Douglas,2020,Small Multi-Family Permits (2-4 units),0.0
Douglas,2021,Small Multi-Family Permits (2-4 units),0.0
Douglas,2022,Small Multi-Family Permits (2-4 units),0.0
Douglas,2023,Small Multi-Family Permits (2-4 units),0.0
Douglas,1980,Large Multi-Family Permits (5+ units),0.0
Douglas,1981,Large Multi-Family Permits (5+ units),0.0
Douglas,1982,Large Multi-Family Permits (5+ units),0.0
Douglas,1983,Large Multi-Family Permits (5+ units),0.0
Douglas,1984,Large Multi-Family Permits (5+ units),197.0
Douglas,1985,Large Multi-Family Permits (5+ units),68.0
Douglas,1986,Large Multi-Family Permits (5+ units),264.0
Douglas,1987,Large Multi-Family Permits (5+ units),340.0
Douglas,1988,Large Multi-Family Permits (5+ units),630.0
Douglas,1989,Large Multi-Family Permits (5+ units),1072.0
Douglas,1990,Large Multi-Family Permits (5+ units),0.0
Douglas,1991,Large Multi-Family Permits (5+ units),367.0
Douglas,1992,Large Multi-Family Permits (5+ units),28.0
Douglas,1993,Large Multi-Family Permits (5+ units),0.0
Douglas,1994,Large Multi-Family Permits (5+ units),100.0
Douglas,1995,Large Multi-Family Permits (5+ units),0.0
Douglas,1996,Large Multi-Family Permits (5+ units),660.0
Douglas,1997,Large Multi-Family Permits (5+ units),0.0
Douglas,1998,Large Multi-Family Permits (5+ units),172.0
Douglas,1999,Large Multi-Family Permits (5+ units),436.0
Douglas,2000,Large Multi-Family Permits (5+ units),0.0
Douglas,2001,Large Multi-Family Permits (5+ units),238.0
Douglas,2002,Large Multi-Family Permits (5+ units),1390.0
Douglas,2003,Large Multi-Family Permits (5+ units),0.0
Douglas,2004,Large Multi-Family Permits (5+ units),60.0
Douglas,2005,Large Multi-Family Permits (5+ units),0.0
Douglas,2006,Large Multi-Family Permits (5+ units),0.0
Douglas,2007,Large Multi-Family Permits (5+ units),0.0
Douglas,2008,Large Multi-Family Permits (5+ units),306.0
Douglas,2009,Large Multi-Family Permits (5+ units),0.0
Douglas,2010,Large Multi-Family Permits (5+ units),0.0
Douglas,2011,Large Multi-Family Permits (5+ units),0.0
Douglas,2012,Large Multi-Family Permits (5+ units),0.0
Douglas,2013,Large Multi-Family Permits (5+ units),0.0
Douglas,2014,Large Multi-Family Permits (5+ units),0.0
Douglas,2015,Large Multi-Family Permits (5+ units),0.0
Douglas,2016,Large Multi-Family Permits (5+ units),0.0
Douglas,2017,Large Multi-Family Permits (5+ units),26.0
Douglas,2018,Large Multi-Family Permits (5+ units),0.0
Douglas,2019,Large Multi-Family Permits (5+ units),0.0
Douglas,2020,Large Multi-Family Permits (5+ units),240.0
Douglas,2021,Large Multi-Family Permits (5+ units),1024.0
Douglas,2022,Large Multi-Family Permits (5+ units),291.0
Douglas,2023,Large Multi-Family Permits (5+ units),484.0
Fayette,1980,Total Permits,716.0
Fayette,1981,Total Permits,560.0
Fayette,1982,Total Permits,690.0
Fayette,1983,Total Permits,1308.0
Fayette,1984,Total Permits,1223.0
Fayette,1985,Total Permits,1367.0
Fayette,1986,Total Permits,1522.0
Fayette,1987,Total Permits,1716.0
Fayette,1988,Total Permits,1848.0
Fayette,1989,Total Permits,1321.0
Fayette,1990,Total Permits,817.0
Fayette,1991,Total Permits,853.0
Fayette,1992,Total Permits,1060.0
Fayette,1993,Total Permits,1247.0
Fayette,1994,Total Permits,1155.0
Fayette,1995,Total Permits,1156.0
Fayette,1996,Total Permits,1625.0
Fayette,1997,Total Permits,1200.0
Fayette,1998,Total Permits,1295.0
Fayette,1999,Total Permits,1250.0
Fayette,2000,Total Permits,938.0
Fayette,2001,Total Permits,1001.0
Fayette,2002,Total Permits,921.0
Fayette,2003,Total Permits,907.0
Fayette,2004,Total Permits,955.0
Fayette,2005,Total Permits,911.0
Fayette,2006,Total Permits,651.0
Fayette,2007,Total Permits,500.0
Fayette,2008,Total Permits,147.0
Fayette,2009,Total Permits,75.0
Fayette,2010,Total Permits,82.0
Fayette,2011,Total Permits,70.0
Fayette,2012,Total Permits,192.0
Fayette,2013,Total Permits,390.0
Fayette,2014,Total Permits,314.0
Fayette,2015,Total Permits,546.0
Fayette,2016,Total Permits,437.0
Fayette,2017,Total Permits,594.0
Fayette,2018,Total Permits,543.0
Fayette,2019,Total Permits,478.0
Fayette,2020,Total Permits,564.0
Fayette,2021,Total Permits,762.0
Fayette,2022,Total Permits,575.0
Fayette,2023,Total Permits,354.0
Fayette,1980,All Single-Family Permits,692.0
Fayette,1981,All Single-Family Permits,503.0
Fayette,1982,All Single-Family Permits,604.0
Fayette,1983,All Single-Family Permits,1069.0
Fayette,1984,All Single-Family Permits,1155.0
Fayette,1985,All Single-Family Permits,1351.0
Fayette,1986,All Single-Family Permits,1419.0
Fayette,1987,All Single-Family Permits,1710.0
Fayette,1988,All Single-Family Permits,1395.0
Fayette,1989,All Single-Family Permits,949.0
Fayette,1990,All Single-Family Permits,813.0
Fayette,1991,All Single-Family Permits,851.0
Fayette,1992,All Single-Family Permits,876.0
Fayette,1993,All Single-Family Permits,1051.0
Fayette,1994,All Single-Family Permits,1099.0
Fayette,1995,All Single-Family Permits,1138.0
Fayette,1996,All Single-Family Permits,1269.0
Fayette,1997,All Single-Family Permits,1126.0
Fayette,1998,All Single-Family Permits,1265.0
Fayette,1999,All Single-Family Permits,1222.0
Fayette,2000,All Single-Family Permits,938.0
Fayette,2001,All Single-Family Permits,916.0
Fayette,2002,All Single-Family Permits,915.0
Fayette,2003,All Single-Family Permits,907.0
Fayette,2004,All Single-Family Permits,948.0
Fayette,2005,All Single-Family Permits,906.0
Fayette,2006,All Single-Family Permits,651.0
Fayette,2007,All Single-Family Permits,355.0
Fayette,2008,All Single-Family Permits,142.0
Fayette,2009,All Single-Family Permits,75.0
Fayette,2010,All Single-Family Permits,82.0
Fayette,2011,All Single-Family Permits,70.0
Fayette,2012,All Single-Family Permits,184.0
Fayette,2013,All Single-Family Permits,390.0
Fayette,2014,All Single-Family Permits,314.0
Fayette,2015,All Single-Family Permits,336.0
Fayette,2016,All Single-Family Permits,357.0
Fayette,2017,All Single-Family Permits,590.0
Fayette,2018,All Single-Family Permits,535.0
Fayette,2019,All Single-Family Permits,476.0
Fayette,2020,All Single-Family Permits,547.0
Fayette,2021,All Single-Family Permits,737.0
Fayette,2022,All Single-Family Permits,575.0
Fayette,2023,All Single-Family Permits,354.0
Fayette,1980,All Multi-Family Permits,24.0
Fayette,1981,All Multi-Family Permits,57.0
Fayette,1982,All Multi-Family Permits,86.0
Fayette,1983,All Multi-Family Permits,239.0
Fayette,1984,All Multi-Family Permits,68.0
Fayette,1985,All Multi-Family Permits,16.0
Fayette,1986,All Multi-Family Permits,103.0
Fayette,1987,All Multi-Family Permits,6.0
Fayette,1988,All Multi-Family Permits,453.0
Fayette,1989,All Multi-Family Permits,372.0
Fayette,1990,All Multi-Family Permits,4.0
Fayette,1991,All Multi-Family Permits,2.0
Fayette,1992,All Multi-Family Permits,184.0
Fayette,1993,All Multi-Family Permits,196.0
Fayette,1994,All Multi-Family Permits,56.0
Fayette,1995,All Multi-Family Permits,18.0
Fayette,1996,All Multi-Family Permits,356.0
Fayette,1997,All Multi-Family Permits,74.0
Fayette,1998,All Multi-Family Permits,30.0
Fayette,1999,All Multi-Family Permits,28.0
Fayette,2000,All Multi-Family Permits,0.0
Fayette,2001,All Multi-Family Permits,85.0
Fayette,2002,All Multi-Family Permits,6.0
Fayette,2003,All Multi-Family Permits,0.0
Fayette,2004,All Multi-Family Permits,7.0
Fayette,2005,All Multi-Family Permits,5.0
Fayette,2006,All Multi-Family Permits,0.0
Fayette,2007,All Multi-Family Permits,145.0
Fayette,2008,All Multi-Family Permits,5.0
Fayette,2009,All Multi-Family Permits,0.0
Fayette,2010,All Multi-Family Permits,0.0
Fayette,2011,All Multi-Family Permits,0.0
Fayette,2012,All Multi-Family Permits,8.0
Fayette,2013,All Multi-Family Permits,0.0
Fayette,2014,All Multi-Family Permits,0.0
Fayette,2015,All Multi-Family Permits,210.0
Fayette,2016,All Multi-Family Permits,80.0
Fayette,2017,All Multi-Family Permits,4.0
Fayette,2018,All Multi-Family Permits,8.0
Fayette,2019,All Multi-Family Permits,2.0
Fayette,2020,All Multi-Family Permits,17.0
Fayette,2021,All Multi-Family Permits,25.0
Fayette,2022,All Multi-Family Permits,0.0
Fayette,2023,All Multi-Family Permits,0.0
Fayette,1980,Small Multi-Family Permits (2-4 units),16.0
Fayette,1981,Small Multi-Family Permits (2-4 units),32.0
Fayette,1982,Small Multi-Family Permits (2-4 units),18.0
Fayette,1983,Small Multi-Family Permits (2-4 units),138.0
Fayette,1984,Small Multi-Family Permits (2-4 units),6.0
Fayette,1985,Small Multi-Family Permits (2-4 units),16.0
Fayette,1986,Small Multi-Family Permits (2-4 units),10.0
Fayette,1987,Small Multi-Family Permits (2-4 units),6.0
Fayette,1988,Small Multi-Family Permits (2-4 units),10.0
Fayette,1989,Small Multi-Family Permits (2-4 units),4.0
Fayette,1990,Small Multi-Family Permits (2-4 units),4.0
Fayette,1991,Small Multi-Family Permits (2-4 units),2.0
Fayette,1992,Small Multi-Family Permits (2-4 units),0.0
Fayette,1993,Small Multi-Family Permits (2-4 units),0.0
Fayette,1994,Small Multi-Family Permits (2-4 units),4.0
Fayette,1995,Small Multi-Family Permits (2-4 units),2.0
Fayette,1996,Small Multi-Family Permits (2-4 units),0.0
Fayette,1997,Small Multi-Family Permits (2-4 units),0.0
Fayette,1998,Small Multi-Family Permits (2-4 units),0.0
Fayette,1999,Small Multi-Family Permits (2-4 units),6.0
Fayette,2000,Small Multi-Family Permits (2-4 units),0.0
Fayette,2001,Small Multi-Family Permits (2-4 units),0.0
Fayette,2002,Small Multi-Family Permits (2-4 units),6.0
Fayette,2003,Small Multi-Family Permits (2-4 units),0.0
Fayette,2004,Small Multi-Family Permits (2-4 units),2.0
Fayette,2005,Small Multi-Family Permits (2-4 units),0.0
Fayette,2006,Small Multi-Family Permits (2-4 units),0.0
Fayette,2007,Small Multi-Family Permits (2-4 units),0.0
Fayette,2008,Small Multi-Family Permits (2-4 units),0.0
Fayette,2009,Small Multi-Family Permits (2-4 units),0.0
Fayette,2010,Small Multi-Family Permits (2-4 units),0.0
Fayette,2011,Small Multi-Family Permits (2-4 units),0.0
Fayette,2012,Small Multi-Family Permits (2-4 units),0.0
Fayette,2013,Small Multi-Family Permits (2-4 units),0.0
Fayette,2014,Small Multi-Family Permits (2-4 units),0.0
Fayette,2015,Small Multi-Family Permits (2-4 units),0.0
Fayette,2016,Small Multi-Family Permits (2-4 units),0.0
Fayette,2017,Small Multi-Family Permits (2-4 units),0.0
Fayette,2018,Small Multi-Family Permits (2-4 units),4.0
Fayette,2019,Small Multi-Family Permits (2-4 units),2.0
Fayette,2020,Small Multi-Family Permits (2-4 units),0.0
Fayette,2021,Small Multi-Family Permits (2-4 units),4.0
Fayette,2022,Small Multi-Family Permits (2-4 units),0.0
Fayette,2023,Small Multi-Family Permits (2-4 units),0.0
Fayette,1980,Small Multi-Family Permits (2-4 units),0.0
Fayette,1981,Small Multi-Family Permits (2-4 units),25.0
Fayette,1982,Small Multi-Family Permits (2-4 units),52.0
Fayette,1983,Small Multi-Family Permits (2-4 units),96.0
Fayette,1984,Small Multi-Family Permits (2-4 units),4.0
Fayette,1985,Small Multi-Family Permits (2-4 units),0.0
Fayette,1986,Small Multi-Family Permits (2-4 units),0.0
Fayette,1987,Small Multi-Family Permits (2-4 units),0.0
Fayette,1988,Small Multi-Family Permits (2-4 units),0.0
Fayette,1989,Small Multi-Family Permits (2-4 units),0.0
Fayette,1990,Small Multi-Family Permits (2-4 units),0.0
Fayette,1991,Small Multi-Family Permits (2-4 units),0.0
Fayette,1992,Small Multi-Family Permits (2-4 units),0.0
Fayette,1993,Small Multi-Family Permits (2-4 units),0.0
Fayette,1994,Small Multi-Family Permits (2-4 units),0.0
Fayette,1995,Small Multi-Family Permits (2-4 units),0.0
Fayette,1996,Small Multi-Family Permits (2-4 units),4.0
Fayette,1997,Small Multi-Family Permits (2-4 units),12.0
Fayette,1998,Small Multi-Family Permits (2-4 units),0.0
Fayette,1999,Small Multi-Family Permits (2-4 units),0.0
Fayette,2000,Small Multi-Family Permits (2-4 units),0.0
Fayette,2001,Small Multi-Family Permits (2-4 units),0.0
Fayette,2002,Small Multi-Family Permits (2-4 units),0.0
Fayette,2003,Small Multi-Family Permits (2-4 units),0.0
Fayette,2004,Small Multi-Family Permits (2-4 units),0.0
Fayette,2005,Small Multi-Family Permits (2-4 units),0.0
Fayette,2006,Small Multi-Family Permits (2-4 units),0.0
Fayette,2007,Small Multi-Family Permits (2-4 units),0.0
Fayette,2008,Small Multi-Family Permits (2-4 units),0.0
Fayette,2009,Small Multi-Family Permits (2-4 units),0.0
Fayette,2010,Small Multi-Family Permits (2-4 units),0.0
Fayette,2011,Small Multi-Family Permits (2-4 units),0.0
Fayette,2012,Small Multi-Family Permits (2-4 units),8.0
Fayette,2013,Small Multi-Family Permits (2-4 units),0.0
Fayette,2014,Small Multi-Family Permits (2-4 units),0.0
Fayette,2015,Small Multi-Family Permits (2-4 units),0.0
Fayette,2016,Small Multi-Family Permits (2-4 units),0.0
Fayette,2017,Small Multi-Family Permits (2-4 units),4.0
Fayette,2018,Small Multi-Family Permits (2-4 units),4.0
Fayette,2019,Small Multi-Family Permits (2-4 units),0.0
Fayette,2020,Small Multi-Family Permits (2-4 units),17.0
Fayette,2021,Small Multi-Family Permits (2-4 units),21.0
Fayette,2022,Small Multi-Family Permits (2-4 units),0.0
Fayette,2023,Small Multi-Family Permits (2-4 units),0.0
Fayette,1980,Large Multi-Family Permits (5+ units),8.0
Fayette,1981,Large Multi-Family Permits (5+ units),0.0
Fayette,1982,Large Multi-Family Permits (5+ units),16.0
Fayette,1983,Large Multi-Family Permits (5+ units),5.0
Fayette,1984,Large Multi-Family Permits (5+ units),58.0
Fayette,1985,Large Multi-Family Permits (5+ units),0.0
Fayette,1986,Large Multi-Family Permits (5+ units),93.0
Fayette,1987,Large Multi-Family Permits (5+ units),0.0
Fayette,1988,Large Multi-Family Permits (5+ units),443.0
Fayette,1989,Large Multi-Family Permits (5+ units),368.0
Fayette,1990,Large Multi-Family Permits (5+ units),0.0
Fayette,1991,Large Multi-Family Permits (5+ units),0.0
Fayette,1992,Large Multi-Family Permits (5+ units),184.0
Fayette,1993,Large Multi-Family Permits (5+ units),196.0
Fayette,1994,Large Multi-Family Permits (5+ units),52.0
Fayette,1995,Large Multi-Family Permits (5+ units),16.0
Fayette,1996,Large Multi-Family Permits (5+ units),352.0
Fayette,1997,Large Multi-Family Permits (5+ units),62.0
Fayette,1998,Large Multi-Family Permits (5+ units),30.0
Fayette,1999,Large Multi-Family Permits (5+ units),22.0
Fayette,2000,Large Multi-Family Permits (5+ units),0.0
Fayette,2001,Large Multi-Family Permits (5+ units),85.0
Fayette,2002,Large Multi-Family Permits (5+ units),0.0
Fayette,2003,Large Multi-Family Permits (5+ units),0.0
Fayette,2004,Large Multi-Family Permits (5+ units),5.0
Fayette,2005,Large Multi-Family Permits (5+ units),5.0
Fayette,2006,Large Multi-Family Permits (5+ units),0.0
Fayette,2007,Large Multi-Family Permits (5+ units),145.0
Fayette,2008,Large Multi-Family Permits (5+ units),5.0
Fayette,2009,Large Multi-Family Permits (5+ units),0.0
Fayette,2010,Large Multi-Family Permits (5+ units),0.0
Fayette,2011,Large Multi-Family Permits (5+ units),0.0
Fayette,2012,Large Multi-Family Permits (5+ units),0.0
Fayette,2013,Large Multi-Family Permits (5+ units),0.0
Fayette,2014,Large Multi-Family Permits (5+ units),0.0
Fayette,2015,Large Multi-Family Permits (5+ units),210.0
Fayette,2016,Large Multi-Family Permits (5+ units),80.0
Fayette,2017,Large Multi-Family Permits (5+ units),0.0
Fayette,2018,Large Multi-Family Permits (5+ units),0.0
Fayette,2019,Large Multi-Family Permits (5+ units),0.0
Fayette,2020,Large Multi-Family Permits (5+ units),0.0
Fayette,2021,Large Multi-Family Permits (5+ units),0.0
Fayette,2022,Large Multi-Family Permits (5+ units),0.0
Fayette,2023,Large Multi-Family Permits (5+ units),0.0
Forsyth,1980,Total Permits,340.0
Forsyth,1981,Total Permits,314.0
Forsyth,1982,Total Permits,309.0
Forsyth,1983,Total Permits,477.0
Forsyth,1984,Total Permits,667.0
Forsyth,1985,Total Permits,808.0
Forsyth,1986,Total Permits,902.0
Forsyth,1987,Total Permits,751.0
Forsyth,1988,Total Permits,820.0
Forsyth,1989,Total Permits,770.0
Forsyth,1990,Total Permits,678.0
Forsyth,1991,Total Permits,647.0
Forsyth,1992,Total Permits,1065.0
Forsyth,1993,Total Permits,1844.0
Forsyth,1994,Total Permits,2107.0
Forsyth,1995,Total Permits,2803.0
Forsyth,1996,Total Permits,2967.0
Forsyth,1997,Total Permits,2849.0
Forsyth,1998,Total Permits,2765.0
Forsyth,1999,Total Permits,2929.0
Forsyth,2000,Total Permits,3389.0
Forsyth,2001,Total Permits,2539.0
Forsyth,2002,Total Permits,2448.0
Forsyth,2003,Total Permits,3147.0
Forsyth,2004,Total Permits,3085.0
Forsyth,2005,Total Permits,4173.0
Forsyth,2006,Total Permits,4770.0
Forsyth,2007,Total Permits,2877.0
Forsyth,2008,Total Permits,1478.0
Forsyth,2009,Total Permits,825.0
Forsyth,2010,Total Permits,1125.0
Forsyth,2011,Total Permits,1174.0
Forsyth,2012,Total Permits,2273.0
Forsyth,2013,Total Permits,2775.0
Forsyth,2014,Total Permits,3194.0
Forsyth,2015,Total Permits,3502.0
Forsyth,2016,Total Permits,3515.0
Forsyth,2017,Total Permits,2982.0
Forsyth,2018,Total Permits,3650.0
Forsyth,2019,Total Permits,1851.0
Forsyth,2020,Total Permits,2485.0
Forsyth,2021,Total Permits,2359.0
Forsyth,2022,Total Permits,2601.0
Forsyth,2023,Total Permits,1371.0
Forsyth,1980,All Single-Family Permits,316.0
Forsyth,1981,All Single-Family Permits,300.0
Forsyth,1982,All Single-Family Permits,277.0
Forsyth,1983,All Single-Family Permits,463.0
Forsyth,1984,All Single-Family Permits,609.0
Forsyth,1985,All Single-Family Permits,718.0
Forsyth,1986,All Single-Family Permits,782.0
Forsyth,1987,All Single-Family Permits,735.0
Forsyth,1988,All Single-Family Permits,816.0
Forsyth,1989,All Single-Family Permits,748.0
Forsyth,1990,All Single-Family Permits,678.0
Forsyth,1991,All Single-Family Permits,647.0
Forsyth,1992,All Single-Family Permits,1065.0
Forsyth,1993,All Single-Family Permits,1844.0
Forsyth,1994,All Single-Family Permits,2107.0
Forsyth,1995,All Single-Family Permits,2803.0
Forsyth,1996,All Single-Family Permits,2952.0
Forsyth,1997,All Single-Family Permits,2839.0
Forsyth,1998,All Single-Family Permits,2753.0
Forsyth,1999,All Single-Family Permits,2857.0
Forsyth,2000,All Single-Family Permits,3181.0
Forsyth,2001,All Single-Family Permits,2539.0
Forsyth,2002,All Single-Family Permits,2448.0
Forsyth,2003,All Single-Family Permits,3083.0
Forsyth,2004,All Single-Family Permits,2943.0
Forsyth,2005,All Single-Family Permits,4165.0
Forsyth,2006,All Single-Family Permits,4183.0
Forsyth,2007,All Single-Family Permits,2877.0
Forsyth,2008,All Single-Family Permits,1259.0
Forsyth,2009,All Single-Family Permits,825.0
Forsyth,2010,All Single-Family Permits,1125.0
Forsyth,2011,All Single-Family Permits,1174.0
Forsyth,2012,All Single-Family Permits,1862.0
Forsyth,2013,All Single-Family Permits,2560.0
Forsyth,2014,All Single-Family Permits,2576.0
Forsyth,2015,All Single-Family Permits,2984.0
Forsyth,2016,All Single-Family Permits,2741.0
Forsyth,2017,All Single-Family Permits,2548.0
Forsyth,2018,All Single-Family Permits,2389.0
Forsyth,2019,All Single-Family Permits,1851.0
Forsyth,2020,All Single-Family Permits,2485.0
Forsyth,2021,All Single-Family Permits,2305.0
Forsyth,2022,All Single-Family Permits,1354.0
Forsyth,2023,All Single-Family Permits,1121.0
Forsyth,1980,All Multi-Family Permits,24.0
Forsyth,1981,All Multi-Family Permits,14.0
Forsyth,1982,All Multi-Family Permits,32.0
Forsyth,1983,All Multi-Family Permits,14.0
Forsyth,1984,All Multi-Family Permits,58.0
Forsyth,1985,All Multi-Family Permits,90.0
Forsyth,1986,All Multi-Family Permits,120.0
Forsyth,1987,All Multi-Family Permits,16.0
Forsyth,1988,All Multi-Family Permits,4.0
Forsyth,1989,All Multi-Family Permits,22.0
Forsyth,1990,All Multi-Family Permits,0.0
Forsyth,1991,All Multi-Family Permits,0.0
Forsyth,1992,All Multi-Family Permits,0.0
Forsyth,1993,All Multi-Family Permits,0.0
Forsyth,1994,All Multi-Family Permits,0.0
Forsyth,1995,All Multi-Family Permits,0.0
Forsyth,1996,All Multi-Family Permits,15.0
Forsyth,1997,All Multi-Family Permits,10.0
Forsyth,1998,All Multi-Family Permits,12.0
Forsyth,1999,All Multi-Family Permits,72.0
Forsyth,2000,All Multi-Family Permits,208.0
Forsyth,2001,All Multi-Family Permits,0.0
Forsyth,2002,All Multi-Family Permits,0.0
Forsyth,2003,All Multi-Family Permits,64.0
Forsyth,2004,All Multi-Family Permits,142.0
Forsyth,2005,All Multi-Family Permits,8.0
Forsyth,2006,All Multi-Family Permits,587.0
Forsyth,2007,All Multi-Family Permits,0.0
Forsyth,2008,All Multi-Family Permits,219.0
Forsyth,2009,All Multi-Family Permits,0.0
Forsyth,2010,All Multi-Family Permits,0.0
Forsyth,2011,All Multi-Family Permits,0.0
Forsyth,2012,All Multi-Family Permits,411.0
Forsyth,2013,All Multi-Family Permits,215.0
Forsyth,2014,All Multi-Family Permits,618.0
Forsyth,2015,All Multi-Family Permits,518.0
Forsyth,2016,All Multi-Family Permits,774.0
Forsyth,2017,All Multi-Family Permits,434.0
Forsyth,2018,All Multi-Family Permits,1261.0
Forsyth,2019,All Multi-Family Permits,0.0
Forsyth,2020,All Multi-Family Permits,0.0
Forsyth,2021,All Multi-Family Permits,54.0
Forsyth,2022,All Multi-Family Permits,1247.0
Forsyth,2023,All Multi-Family Permits,250.0
Forsyth,1980,Small Multi-Family Permits (2-4 units),0.0
Forsyth,1981,Small Multi-Family Permits (2-4 units),14.0
Forsyth,1982,Small Multi-Family Permits (2-4 units),12.0
Forsyth,1983,Small Multi-Family Permits (2-4 units),6.0
Forsyth,1984,Small Multi-Family Permits (2-4 units),14.0
Forsyth,1985,Small Multi-Family Permits (2-4 units),12.0
Forsyth,1986,Small Multi-Family Permits (2-4 units),10.0
Forsyth,1987,Small Multi-Family Permits (2-4 units),6.0
Forsyth,1988,Small Multi-Family Permits (2-4 units),4.0
Forsyth,1989,Small Multi-Family Permits (2-4 units),2.0
Forsyth,1990,Small Multi-Family Permits (2-4 units),0.0
Forsyth,1991,Small Multi-Family Permits (2-4 units),0.0
Forsyth,1992,Small Multi-Family Permits (2-4 units),0.0
Forsyth,1993,Small Multi-Family Permits (2-4 units),0.0
Forsyth,1994,Small Multi-Family Permits (2-4 units),0.0
Forsyth,1995,Small Multi-Family Permits (2-4 units),0.0
Forsyth,1996,Small Multi-Family Permits (2-4 units),0.0
Forsyth,1997,Small Multi-Family Permits (2-4 units),0.0
Forsyth,1998,Small Multi-Family Permits (2-4 units),0.0
Forsyth,1999,Small Multi-Family Permits (2-4 units),0.0
Forsyth,2000,Small Multi-Family Permits (2-4 units),0.0
Forsyth,2001,Small Multi-Family Permits (2-4 units),0.0
Forsyth,2002,Small Multi-Family Permits (2-4 units),0.0
Forsyth,2003,Small Multi-Family Permits (2-4 units),0.0
Forsyth,2004,Small Multi-Family Permits (2-4 units),22.0
Forsyth,2005,Small Multi-Family Permits (2-4 units),0.0
Forsyth,2006,Small Multi-Family Permits (2-4 units),0.0
Forsyth,2007,Small Multi-Family Permits (2-4 units),0.0
Forsyth,2008,Small Multi-Family Permits (2-4 units),4.0
Forsyth,2009,Small Multi-Family Permits (2-4 units),0.0
Forsyth,2010,Small Multi-Family Permits (2-4 units),0.0
Forsyth,2011,Small Multi-Family Permits (2-4 units),0.0
Forsyth,2012,Small Multi-Family Permits (2-4 units),0.0
Forsyth,2013,Small Multi-Family Permits (2-4 units),0.0
Forsyth,2014,Small Multi-Family Permits (2-4 units),6.0
Forsyth,2015,Small Multi-Family Permits (2-4 units),6.0
Forsyth,2016,Small Multi-Family Permits (2-4 units),4.0
Forsyth,2017,Small Multi-Family Permits (2-4 units),0.0
Forsyth,2018,Small Multi-Family Permits (2-4 units),0.0
Forsyth,2019,Small Multi-Family Permits (2-4 units),0.0
